"","RegionName","RegionCode","Date","StringencyIndex","STATEFIP"
"561","USA","USA",2021-07-14,30.56,"USA"
"562","USA","USA",2021-07-15,30.56,"USA"
"563","USA","USA",2021-07-16,30.56,"USA"
"564","USA","USA",2021-07-17,30.56,"USA"
"565","USA","USA",2021-07-18,30.56,"USA"
"566","USA","USA",2021-07-19,30.56,"USA"
"567","USA","USA",2021-07-20,30.56,"USA"
"568","USA","USA",2021-07-21,30.56,"USA"
"569","USA","USA",2021-07-22,30.56,"USA"
"570","USA","USA",2021-07-23,30.56,"USA"
"571","USA","USA",2021-07-24,30.56,"USA"
"572","USA","USA",2021-07-25,30.56,"USA"
"573","USA","USA",2021-07-26,30.56,"USA"
"574","USA","USA",2021-07-27,30.56,"USA"
"575","USA","USA",2021-07-28,30.56,"USA"
"576","USA","USA",2021-07-29,30.56,"USA"
"577","USA","USA",2021-07-30,30.56,"USA"
"578","USA","USA",2021-07-31,30.56,"USA"
"579","USA","USA",2021-08-01,30.56,"USA"
"580","USA","USA",2021-08-02,30.56,"USA"
"581","USA","USA",2021-08-03,30.56,"USA"
"582","USA","USA",2021-08-04,30.56,"USA"
"583","USA","USA",2021-08-05,30.56,"USA"
"584","USA","USA",2021-08-06,30.56,"USA"
"585","USA","USA",2021-08-07,30.56,"USA"
"586","USA","USA",2021-08-08,30.56,"USA"
"587","USA","USA",2021-08-09,30.56,"USA"
"588","USA","USA",2021-08-10,30.56,"USA"
"589","USA","USA",2021-08-11,30.56,"USA"
"590","USA","USA",2021-08-12,30.56,"USA"
"591","USA","USA",2021-08-13,30.56,"USA"
"592","USA","USA",2021-08-14,30.56,"USA"
"593","USA","USA",2021-08-15,25,"USA"
"594","USA","USA",2021-08-16,25,"USA"
"595","USA","USA",2021-08-17,25,"USA"
"596","USA","USA",2021-08-18,25,"USA"
"597","USA","USA",2021-08-19,25,"USA"
"598","USA","USA",2021-08-20,25,"USA"
"599","USA","USA",2021-08-21,25,"USA"
"600","USA","USA",2021-08-22,25,"USA"
"601","USA","USA",2021-08-23,25,"USA"
"602","USA","USA",2021-08-24,25,"USA"
"603","USA","USA",2021-08-25,25,"USA"
"604","USA","USA",2021-08-26,25,"USA"
"605","USA","USA",2021-08-27,25,"USA"
"606","USA","USA",2021-08-28,25,"USA"
"607","USA","USA",2021-08-29,25,"USA"
"608","USA","USA",2021-08-30,25,"USA"
"609","USA","USA",2021-08-31,25,"USA"
"610","USA","USA",2021-09-01,25,"USA"
"611","USA","USA",2021-09-02,25,"USA"
"612","USA","USA",2021-09-03,25,"USA"
"613","USA","USA",2021-09-04,25,"USA"
"614","USA","USA",2021-09-05,25,"USA"
"615","USA","USA",2021-09-06,25,"USA"
"616","USA","USA",2021-09-07,25,"USA"
"617","USA","USA",2021-09-08,25,"USA"
"618","USA","USA",2021-09-09,25,"USA"
"619","USA","USA",2021-09-10,25,"USA"
"620","USA","USA",2021-09-11,25,"USA"
"621","USA","USA",2021-09-12,25,"USA"
"622","USA","USA",2021-09-13,25,"USA"
"623","USA","USA",2021-09-14,25,"USA"
"624","USA","USA",2021-09-15,25,"USA"
"625","USA","USA",2021-09-16,25,"USA"
"626","USA","USA",2021-09-17,25,"USA"
"627","USA","USA",2021-09-18,25,"USA"
"628","USA","USA",2021-09-19,25,"USA"
"629","USA","USA",2021-09-20,25,"USA"
"630","USA","USA",2021-09-21,25,"USA"
"631","USA","USA",2021-09-22,25,"USA"
"632","USA","USA",2021-09-23,25,"USA"
"633","USA","USA",2021-09-24,25,"USA"
"634","USA","USA",2021-09-25,25,"USA"
"635","USA","USA",2021-09-26,25,"USA"
"636","USA","USA",2021-09-27,25,"USA"
"637","USA","USA",2021-09-28,25,"USA"
"638","USA","USA",2021-09-29,25,"USA"
"639","USA","USA",2021-09-30,25,"USA"
"640","USA","USA",2021-10-01,25,"USA"
"641","USA","USA",2021-10-02,25,"USA"
"642","USA","USA",2021-10-03,25,"USA"
"643","USA","USA",2021-10-04,25,"USA"
"644","USA","USA",2021-10-05,25,"USA"
"645","USA","USA",2021-10-06,25,"USA"
"646","USA","USA",2021-10-07,25,"USA"
"647","USA","USA",2021-10-08,25,"USA"
"648","USA","USA",2021-10-09,25,"USA"
"649","USA","USA",2021-10-10,25,"USA"
"650","USA","USA",2021-10-11,25,"USA"
"651","USA","USA",2021-10-12,25,"USA"
"652","USA","USA",2021-10-13,25,"USA"
"653","USA","USA",2021-10-14,25,"USA"
"654","USA","USA",2021-10-15,25,"USA"
"655","USA","USA",2021-10-16,25,"USA"
"656","USA","USA",2021-10-17,25,"USA"
"657","USA","USA",2021-10-18,25,"USA"
"658","USA","USA",2021-10-19,25,"USA"
"659","USA","USA",2021-10-20,25,"USA"
"660","USA","USA",2021-10-21,25,"USA"
"661","USA","USA",2021-10-22,25,"USA"
"662","USA","USA",2021-10-23,25,"USA"
"663","USA","USA",2021-10-24,25,"USA"
"664","USA","USA",2021-10-25,25,"USA"
"665","USA","USA",2021-10-26,25,"USA"
"666","USA","USA",2021-10-27,25,"USA"
"667","USA","USA",2021-10-28,25,"USA"
"668","USA","USA",2021-10-29,25,"USA"
"669","USA","USA",2021-10-30,25,"USA"
"670","USA","USA",2021-10-31,25,"USA"
"671","USA","USA",2021-11-01,25,"USA"
"672","USA","USA",2021-11-02,25,"USA"
"673","USA","USA",2021-11-03,25,"USA"
"674","USA","USA",2021-11-04,25,"USA"
"675","USA","USA",2021-11-05,25,"USA"
"676","USA","USA",2021-11-06,25,"USA"
"677","USA","USA",2021-11-07,25,"USA"
"678","USA","USA",2021-11-08,27.78,"USA"
"679","USA","USA",2021-11-09,27.78,"USA"
"680","USA","USA",2021-11-10,27.78,"USA"
"681","USA","USA",2021-11-11,27.78,"USA"
"682","USA","USA",2021-11-12,27.78,"USA"
"683","USA","USA",2021-11-13,27.78,"USA"
"684","USA","USA",2021-11-14,27.78,"USA"
"685","USA","USA",2021-11-15,27.78,"USA"
"686","USA","USA",2021-11-16,27.78,"USA"
"687","USA","USA",2021-11-17,27.78,"USA"
"688","USA","USA",2021-11-18,27.78,"USA"
"689","USA","USA",2021-11-19,27.78,"USA"
"690","USA","USA",2021-11-20,27.78,"USA"
"691","USA","USA",2021-11-21,27.78,"USA"
"692","USA","USA",2021-11-22,27.78,"USA"
"693","USA","USA",2021-11-23,27.78,"USA"
"694","USA","USA",2021-11-24,27.78,"USA"
"695","USA","USA",2021-11-25,27.78,"USA"
"696","USA","USA",2021-11-26,27.78,"USA"
"697","USA","USA",2021-11-27,27.78,"USA"
"698","USA","USA",2021-11-28,27.78,"USA"
"699","USA","USA",2021-11-29,27.78,"USA"
"700","USA","USA",2021-11-30,27.78,"USA"
"701","USA","USA",2021-12-01,27.78,"USA"
"702","USA","USA",2021-12-02,27.78,"USA"
"703","USA","USA",2021-12-03,27.78,"USA"
"704","USA","USA",2021-12-04,27.78,"USA"
"705","USA","USA",2021-12-05,27.78,"USA"
"706","USA","USA",2021-12-06,27.78,"USA"
"707","USA","USA",2021-12-07,27.78,"USA"
"708","USA","USA",2021-12-08,27.78,"USA"
"709","USA","USA",2021-12-09,27.78,"USA"
"710","USA","USA",2021-12-10,27.78,"USA"
"711","USA","USA",2021-12-11,27.78,"USA"
"712","USA","USA",2021-12-12,27.78,"USA"
"713","USA","USA",2021-12-13,27.78,"USA"
"714","USA","USA",2021-12-14,27.78,"USA"
"715","USA","USA",2021-12-15,27.78,"USA"
"716","USA","USA",2021-12-16,27.78,"USA"
"717","USA","USA",2021-12-17,27.78,"USA"
"718","USA","USA",2021-12-18,27.78,"USA"
"719","USA","USA",2021-12-19,27.78,"USA"
"720","USA","USA",2021-12-20,27.78,"USA"
"721","USA","USA",2021-12-21,27.78,"USA"
"722","USA","USA",2021-12-22,27.78,"USA"
"723","USA","USA",2021-12-23,27.78,"USA"
"724","USA","USA",2021-12-24,27.78,"USA"
"725","USA","USA",2021-12-25,27.78,"USA"
"726","USA","USA",2021-12-26,27.78,"USA"
"727","USA","USA",2021-12-27,27.78,"USA"
"728","USA","USA",2021-12-28,27.78,"USA"
"729","USA","USA",2021-12-29,27.78,"USA"
"730","USA","USA",2021-12-30,27.78,"USA"
"731","USA","USA",2021-12-31,27.78,"USA"
"732","USA","USA",2022-01-01,27.78,"USA"
"733","USA","USA",2022-01-02,27.78,"USA"
"734","USA","USA",2022-01-03,27.78,"USA"
"735","USA","USA",2022-01-04,27.78,"USA"
"736","USA","USA",2022-01-05,27.78,"USA"
"737","USA","USA",2022-01-06,27.78,"USA"
"738","USA","USA",2022-01-07,27.78,"USA"
"739","USA","USA",2022-01-08,27.78,"USA"
"740","USA","USA",2022-01-09,27.78,"USA"
"741","USA","USA",2022-01-10,27.78,"USA"
"742","USA","USA",2022-01-11,27.78,"USA"
"743","USA","USA",2022-01-12,27.78,"USA"
"744","USA","USA",2022-01-13,27.78,"USA"
"745","USA","USA",2022-01-14,27.78,"USA"
"746","USA","USA",2022-01-15,27.78,"USA"
"747","USA","USA",2022-01-16,27.78,"USA"
"748","USA","USA",2022-01-17,27.78,"USA"
"749","USA","USA",2022-01-18,27.78,"USA"
"750","USA","USA",2022-01-19,27.78,"USA"
"751","USA","USA",2022-01-20,27.78,"USA"
"752","USA","USA",2022-01-21,27.78,"USA"
"753","USA","USA",2022-01-22,27.78,"USA"
"754","USA","USA",2022-01-23,27.78,"USA"
"755","USA","USA",2022-01-24,27.78,"USA"
"756","USA","USA",2022-01-25,27.78,"USA"
"757","USA","USA",2022-01-26,27.78,"USA"
"758","USA","USA",2022-01-27,27.78,"USA"
"759","USA","USA",2022-01-28,27.78,"USA"
"760","USA","USA",2022-01-29,27.78,"USA"
"761","USA","USA",2022-01-30,27.78,"USA"
"762","USA","USA",2022-01-31,27.78,"USA"
"763","USA","USA",2022-02-01,27.78,"USA"
"764","USA","USA",2022-02-02,27.78,"USA"
"765","USA","USA",2022-02-03,27.78,"USA"
"766","USA","USA",2022-02-04,27.78,"USA"
"767","USA","USA",2022-02-05,27.78,"USA"
"768","USA","USA",2022-02-06,27.78,"USA"
"769","USA","USA",2022-02-07,27.78,"USA"
"770","USA","USA",2022-02-08,27.78,"USA"
"771","USA","USA",2022-02-09,27.78,"USA"
"772","USA","USA",2022-02-10,27.78,"USA"
"773","USA","USA",2022-02-11,27.78,"USA"
"774","USA","USA",2022-02-12,27.78,"USA"
"775","USA","USA",2022-02-13,27.78,"USA"
"776","USA","USA",2022-02-14,27.78,"USA"
"777","USA","USA",2022-02-15,27.78,"USA"
"778","USA","USA",2022-02-16,27.78,"USA"
"779","USA","USA",2022-02-17,27.78,"USA"
"780","USA","USA",2022-02-18,27.78,"USA"
"781","USA","USA",2022-02-19,27.78,"USA"
"782","USA","USA",2022-02-20,27.78,"USA"
"783","USA","USA",2022-02-21,27.78,"USA"
"784","USA","USA",2022-02-22,27.78,"USA"
"785","USA","USA",2022-02-23,27.78,"USA"
"786","USA","USA",2022-02-24,27.78,"USA"
"787","USA","USA",2022-02-25,27.78,"USA"
"788","USA","USA",2022-02-26,27.78,"USA"
"789","USA","USA",2022-02-27,27.78,"USA"
"790","USA","USA",2022-02-28,27.78,"USA"
"791","USA","USA",2022-03-01,27.78,"USA"
"792","USA","USA",2022-03-02,27.78,"USA"
"793","USA","USA",2022-03-03,27.78,"USA"
"794","USA","USA",2022-03-04,27.78,"USA"
"795","USA","USA",2022-03-05,27.78,"USA"
"796","USA","USA",2022-03-06,27.78,"USA"
"797","USA","USA",2022-03-07,27.78,"USA"
"798","USA","USA",2022-03-08,27.78,"USA"
"799","USA","USA",2022-03-09,27.78,"USA"
"800","USA","USA",2022-03-10,27.78,"USA"
"801","USA","USA",2022-03-11,27.78,"USA"
"802","USA","USA",2022-03-12,27.78,"USA"
"803","USA","USA",2022-03-13,27.78,"USA"
"804","USA","USA",2022-03-14,27.78,"USA"
"805","USA","USA",2022-03-15,27.78,"USA"
"806","USA","USA",2022-03-16,27.78,"USA"
"807","USA","USA",2022-03-17,27.78,"USA"
"808","USA","USA",2022-03-18,27.78,"USA"
"809","USA","USA",2022-03-19,27.78,"USA"
"810","USA","USA",2022-03-20,27.78,"USA"
"811","USA","USA",2022-03-21,27.78,"USA"
"812","USA","USA",2022-03-22,27.78,"USA"
"813","USA","USA",2022-03-23,27.78,"USA"
"814","USA","USA",2022-03-24,27.78,"USA"
"815","USA","USA",2022-03-25,27.78,"USA"
"816","USA","USA",2022-03-26,27.78,"USA"
"817","USA","USA",2022-03-27,27.78,"USA"
"818","USA","USA",2022-03-28,27.78,"USA"
"819","USA","USA",2022-03-29,27.78,"USA"
"820","USA","USA",2022-03-30,27.78,"USA"
"821","USA","USA",2022-03-31,27.78,"USA"
"822","USA","USA",2022-04-01,27.78,"USA"
"823","USA","USA",2022-04-02,27.78,"USA"
"824","USA","USA",2022-04-03,27.78,"USA"
"825","USA","USA",2022-04-04,27.78,"USA"
"826","USA","USA",2022-04-05,27.78,"USA"
"827","USA","USA",2022-04-06,27.78,"USA"
"828","USA","USA",2022-04-07,27.78,"USA"
"829","USA","USA",2022-04-08,27.78,"USA"
"830","USA","USA",2022-04-09,27.78,"USA"
"831","USA","USA",2022-04-10,27.78,"USA"
"832","USA","USA",2022-04-11,27.78,"USA"
"833","USA","USA",2022-04-12,27.78,"USA"
"834","USA","USA",2022-04-13,27.78,"USA"
"835","USA","USA",2022-04-14,27.78,"USA"
"836","USA","USA",2022-04-15,27.78,"USA"
"837","USA","USA",2022-04-16,27.78,"USA"
"838","USA","USA",2022-04-17,27.78,"USA"
"839","USA","USA",2022-04-18,27.78,"USA"
"840","USA","USA",2022-04-19,27.78,"USA"
"841","USA","USA",2022-04-20,27.78,"USA"
"842","USA","USA",2022-04-21,27.78,"USA"
"843","USA","USA",2022-04-22,27.78,"USA"
"844","USA","USA",2022-04-23,27.78,"USA"
"845","USA","USA",2022-04-24,27.78,"USA"
"846","USA","USA",2022-04-25,27.78,"USA"
"847","USA","USA",2022-04-26,27.78,"USA"
"848","USA","USA",2022-04-27,27.78,"USA"
"849","USA","USA",2022-04-28,27.78,"USA"
"850","USA","USA",2022-04-29,27.78,"USA"
"851","USA","USA",2022-04-30,27.78,"USA"
"852","USA","USA",2022-05-01,27.78,"USA"
"853","USA","USA",2022-05-02,27.78,"USA"
"854","USA","USA",2022-05-03,27.78,"USA"
"855","USA","USA",2022-05-04,27.78,"USA"
"856","USA","USA",2022-05-05,27.78,"USA"
"857","USA","USA",2022-05-06,27.78,"USA"
"858","USA","USA",2022-05-07,27.78,"USA"
"859","USA","USA",2022-05-08,27.78,"USA"
"860","USA","USA",2022-05-09,27.78,"USA"
"861","USA","USA",2022-05-10,27.78,"USA"
"862","USA","USA",2022-05-11,27.78,"USA"
"863","USA","USA",2022-05-12,27.78,"USA"
"864","USA","USA",2022-05-13,27.78,"USA"
"865","USA","USA",2022-05-14,27.78,"USA"
"866","USA","USA",2022-05-15,27.78,"USA"
"867","USA","USA",2022-05-16,27.78,"USA"
"868","USA","USA",2022-05-17,27.78,"USA"
"869","USA","USA",2022-05-18,27.78,"USA"
"870","USA","USA",2022-05-19,27.78,"USA"
"871","USA","USA",2022-05-20,27.78,"USA"
"872","USA","USA",2022-05-21,27.78,"USA"
"873","USA","USA",2022-05-22,27.78,"USA"
"874","USA","USA",2022-05-23,27.78,"USA"
"875","USA","USA",2022-05-24,27.78,"USA"
"876","USA","USA",2022-05-25,27.78,"USA"
"877","USA","USA",2022-05-26,27.78,"USA"
"878","USA","USA",2022-05-27,27.78,"USA"
"879","USA","USA",2022-05-28,27.78,"USA"
"880","USA","USA",2022-05-29,27.78,"USA"
"881","USA","USA",2022-05-30,27.78,"USA"
"882","USA","USA",2022-05-31,27.78,"USA"
"883","USA","USA",2022-06-01,27.78,"USA"
"884","USA","USA",2022-06-02,27.78,"USA"
"885","USA","USA",2022-06-03,27.78,"USA"
"886","USA","USA",2022-06-04,27.78,"USA"
"887","USA","USA",2022-06-05,27.78,"USA"
"888","USA","USA",2022-06-06,27.78,"USA"
"889","USA","USA",2022-06-07,27.78,"USA"
"890","USA","USA",2022-06-08,27.78,"USA"
"891","USA","USA",2022-06-09,27.78,"USA"
"892","USA","USA",2022-06-10,27.78,"USA"
"893","USA","USA",2022-06-11,27.78,"USA"
"894","USA","USA",2022-06-12,27.78,"USA"
"895","USA","USA",2022-06-13,27.78,"USA"
"896","USA","USA",2022-06-14,27.78,"USA"
"897","USA","USA",2022-06-15,27.78,"USA"
"898","USA","USA",2022-06-16,27.78,"USA"
"899","USA","USA",2022-06-17,27.78,"USA"
"900","USA","USA",2022-06-18,27.78,"USA"
"901","USA","USA",2022-06-19,27.78,"USA"
"902","USA","USA",2022-06-20,27.78,"USA"
"903","USA","USA",2022-06-21,27.78,"USA"
"904","USA","USA",2022-06-22,27.78,"USA"
"905","USA","USA",2022-06-23,27.78,"USA"
"906","USA","USA",2022-06-24,27.78,"USA"
"907","USA","USA",2022-06-25,27.78,"USA"
"908","USA","USA",2022-06-26,27.78,"USA"
"909","USA","USA",2022-06-27,27.78,"USA"
"910","USA","USA",2022-06-28,27.78,"USA"
"911","USA","USA",2022-06-29,27.78,"USA"
"912","USA","USA",2022-06-30,27.78,"USA"
"913","USA","USA",2022-07-01,27.78,"USA"
"914","USA","USA",2022-07-02,27.78,"USA"
"915","USA","USA",2022-07-03,27.78,"USA"
"916","USA","USA",2022-07-04,27.78,"USA"
"917","USA","USA",2022-07-05,27.78,"USA"
"918","USA","USA",2022-07-06,27.78,"USA"
"919","USA","USA",2022-07-07,27.78,"USA"
"920","USA","USA",2022-07-08,27.78,"USA"
"921","USA","USA",2022-07-09,27.78,"USA"
"922","USA","USA",2022-07-10,27.78,"USA"
"923","USA","USA",2022-07-11,27.78,"USA"
"924","USA","USA",2022-07-12,27.78,"USA"
"925","USA","USA",2022-07-13,27.78,"USA"
"926","USA","USA",2022-07-14,27.78,"USA"
"927","USA","USA",2022-07-15,27.78,"USA"
"928","USA","USA",2022-07-16,27.78,"USA"
"929","USA","USA",2022-07-17,27.78,"USA"
"930","USA","USA",2022-07-18,27.78,"USA"
"931","USA","USA",2022-07-19,27.78,"USA"
"932","USA","USA",2022-07-20,27.78,"USA"
"933","USA","USA",2022-07-21,27.78,"USA"
"934","USA","USA",2022-07-22,27.78,"USA"
"935","USA","USA",2022-07-23,27.78,"USA"
"936","USA","USA",2022-07-24,27.78,"USA"
"937","USA","USA",2022-07-25,27.78,"USA"
"938","USA","USA",2022-07-26,27.78,"USA"
"939","USA","USA",2022-07-27,27.78,"USA"
"940","USA","USA",2022-07-28,27.78,"USA"
"941","USA","USA",2022-07-29,27.78,"USA"
"942","USA","USA",2022-07-30,27.78,"USA"
"943","USA","USA",2022-07-31,27.78,"USA"
"944","USA","USA",2022-08-01,27.78,"USA"
"945","USA","USA",2022-08-02,27.78,"USA"
"946","USA","USA",2022-08-03,27.78,"USA"
"947","USA","USA",2022-08-04,27.78,"USA"
"948","USA","USA",2022-08-05,27.78,"USA"
"949","USA","USA",2022-08-06,27.78,"USA"
"950","USA","USA",2022-08-07,27.78,"USA"
"951","USA","USA",2022-08-08,27.78,"USA"
"952","USA","USA",2022-08-09,27.78,"USA"
"953","USA","USA",2022-08-10,27.78,"USA"
"954","USA","USA",2022-08-11,27.78,"USA"
"955","USA","USA",2022-08-12,27.78,"USA"
"956","USA","USA",2022-08-13,27.78,"USA"
"957","USA","USA",2022-08-14,27.78,"USA"
"958","USA","USA",2022-08-15,27.78,"USA"
"959","USA","USA",2022-08-16,27.78,"USA"
"960","USA","USA",2022-08-17,27.78,"USA"
"961","USA","USA",2022-08-18,27.78,"USA"
"962","USA","USA",2022-08-19,27.78,"USA"
"963","USA","USA",2022-08-20,27.78,"USA"
"964","USA","USA",2022-08-21,27.78,"USA"
"965","USA","USA",2022-08-22,27.78,"USA"
"966","USA","USA",2022-08-23,27.78,"USA"
"967","USA","USA",2022-08-24,27.78,"USA"
"968","USA","USA",2022-08-25,27.78,"USA"
"969","USA","USA",2022-08-26,27.78,"USA"
"970","USA","USA",2022-08-27,27.78,"USA"
"971","USA","USA",2022-08-28,27.78,"USA"
"972","USA","USA",2022-08-29,27.78,"USA"
"973","USA","USA",2022-08-30,27.78,"USA"
"974","USA","USA",2022-08-31,27.78,"USA"
"975","USA","USA",2022-09-01,27.78,"USA"
"976","USA","USA",2022-09-02,27.78,"USA"
"977","USA","USA",2022-09-03,27.78,"USA"
"978","USA","USA",2022-09-04,27.78,"USA"
"979","USA","USA",2022-09-05,27.78,"USA"
"980","USA","USA",2022-09-06,27.78,"USA"
"981","USA","USA",2022-09-07,27.78,"USA"
"982","USA","USA",2022-09-08,27.78,"USA"
"983","USA","USA",2022-09-09,27.78,"USA"
"984","USA","USA",2022-09-10,27.78,"USA"
"985","USA","USA",2022-09-11,27.78,"USA"
"986","USA","USA",2022-09-12,27.78,"USA"
"987","USA","USA",2022-09-13,27.78,"USA"
"988","USA","USA",2022-09-14,27.78,"USA"
"989","USA","USA",2022-09-15,27.78,"USA"
"990","USA","USA",2022-09-16,27.78,"USA"
"991","USA","USA",2022-09-17,27.78,"USA"
"992","USA","USA",2022-09-18,27.78,"USA"
"993","USA","USA",2022-09-19,27.78,"USA"
"994","USA","USA",2022-09-20,27.78,"USA"
"995","USA","USA",2022-09-21,27.78,"USA"
"996","USA","USA",2022-09-22,27.78,"USA"
"997","USA","USA",2022-09-23,27.78,"USA"
"998","USA","USA",2022-09-24,27.78,"USA"
"999","USA","USA",2022-09-25,27.78,"USA"
"1000","USA","USA",2022-09-26,27.78,"USA"
"1001","USA","USA",2022-09-27,27.78,"USA"
"1002","USA","USA",2022-09-28,27.78,"USA"
"1003","USA","USA",2022-09-29,27.78,"USA"
"1004","USA","USA",2022-09-30,27.78,"USA"
"1005","USA","USA",2022-10-01,27.78,"USA"
"1006","USA","USA",2022-10-02,27.78,"USA"
"1007","USA","USA",2022-10-03,27.78,"USA"
"1008","USA","USA",2022-10-04,27.78,"USA"
"1009","USA","USA",2022-10-05,27.78,"USA"
"1010","USA","USA",2022-10-06,27.78,"USA"
"1011","USA","USA",2022-10-07,27.78,"USA"
"1012","USA","USA",2022-10-08,27.78,"USA"
"1013","USA","USA",2022-10-09,27.78,"USA"
"1014","USA","USA",2022-10-10,27.78,"USA"
"1015","USA","USA",2022-10-11,27.78,"USA"
"1016","USA","USA",2022-10-12,27.78,"USA"
"1017","USA","USA",2022-10-13,27.78,"USA"
"1018","USA","USA",2022-10-14,27.78,"USA"
"1019","USA","USA",2022-10-15,27.78,"USA"
"1020","USA","USA",2022-10-16,27.78,"USA"
"1021","USA","USA",2022-10-17,27.78,"USA"
"1022","USA","USA",2022-10-18,27.78,"USA"
"1023","USA","USA",2022-10-19,27.78,"USA"
"1024","USA","USA",2022-10-20,27.78,"USA"
"1025","USA","USA",2022-10-21,27.78,"USA"
"1026","USA","USA",2022-10-22,27.78,"USA"
"1027","USA","USA",2022-10-23,27.78,"USA"
"1028","USA","USA",2022-10-24,27.78,"USA"
"1029","USA","USA",2022-10-25,27.78,"USA"
"1030","USA","USA",2022-10-26,27.78,"USA"
"1031","USA","USA",2022-10-27,27.78,"USA"
"1032","USA","USA",2022-10-28,27.78,"USA"
"1033","USA","USA",2022-10-29,27.78,"USA"
"1034","USA","USA",2022-10-30,27.78,"USA"
"1035","USA","USA",2022-10-31,27.78,"USA"
"1036","USA","USA",2022-11-01,27.78,"USA"
"1037","USA","USA",2022-11-02,27.78,"USA"
"1038","USA","USA",2022-11-03,27.78,"USA"
"1039","USA","USA",2022-11-04,27.78,"USA"
"1040","USA","USA",2022-11-05,27.78,"USA"
"1041","USA","USA",2022-11-06,27.78,"USA"
"1042","USA","USA",2022-11-07,27.78,"USA"
"1043","USA","USA",2022-11-08,27.78,"USA"
"1044","USA","USA",2022-11-09,27.78,"USA"
"1045","USA","USA",2022-11-10,27.78,"USA"
"1046","USA","USA",2022-11-11,27.78,"USA"
"1047","USA","USA",2022-11-12,27.78,"USA"
"1048","USA","USA",2022-11-13,27.78,"USA"
"1049","USA","USA",2022-11-14,27.78,"USA"
"1050","USA","USA",2022-11-15,27.78,"USA"
"1051","USA","USA",2022-11-16,27.78,"USA"
"1052","USA","USA",2022-11-17,27.78,"USA"
"1053","USA","USA",2022-11-18,27.78,"USA"
"1054","USA","USA",2022-11-19,27.78,"USA"
"1055","USA","USA",2022-11-20,27.78,"USA"
"1056","USA","USA",2022-11-21,27.78,"USA"
"1057","USA","USA",2022-11-22,27.78,"USA"
"1058","USA","USA",2022-11-23,27.78,"USA"
"1059","USA","USA",2022-11-24,27.78,"USA"
"1060","USA","USA",2022-11-25,27.78,"USA"
"1061","USA","USA",2022-11-26,27.78,"USA"
"1062","USA","USA",2022-11-27,27.78,"USA"
"1063","USA","USA",2022-11-28,27.78,"USA"
"1064","USA","USA",2022-11-29,27.78,"USA"
"1065","USA","USA",2022-11-30,27.78,"USA"
"1066","USA","USA",2022-12-01,27.78,"USA"
"1067","USA","USA",2022-12-02,27.78,"USA"
"1068","USA","USA",2022-12-03,27.78,"USA"
"1069","USA","USA",2022-12-04,27.78,"USA"
"1070","USA","USA",2022-12-05,27.78,"USA"
"1071","USA","USA",2022-12-06,27.78,"USA"
"1072","USA","USA",2022-12-07,27.78,"USA"
"1073","USA","USA",2022-12-08,27.78,"USA"
"1074","USA","USA",2022-12-09,27.78,"USA"
"1075","USA","USA",2022-12-10,27.78,"USA"
"1076","USA","USA",2022-12-11,27.78,"USA"
"1077","USA","USA",2022-12-12,27.78,"USA"
"1078","USA","USA",2022-12-13,27.78,"USA"
"1079","USA","USA",2022-12-14,27.78,"USA"
"1080","USA","USA",2022-12-15,27.78,"USA"
"1081","USA","USA",2022-12-16,27.78,"USA"
"1082","USA","USA",2022-12-17,27.78,"USA"
"1083","USA","USA",2022-12-18,27.78,"USA"
"1084","USA","USA",2022-12-19,27.78,"USA"
"1085","USA","USA",2022-12-20,27.78,"USA"
"1086","USA","USA",2022-12-21,27.78,"USA"
"1087","USA","USA",2022-12-22,27.78,"USA"
"1088","USA","USA",2022-12-23,27.78,"USA"
"1089","USA","USA",2022-12-24,27.78,"USA"
"1090","USA","USA",2022-12-25,27.78,"USA"
"1091","USA","USA",2022-12-26,27.78,"USA"
"1092","USA","USA",2022-12-27,27.78,"USA"
"1093","USA","USA",2022-12-28,27.78,"USA"
"1094","USA","USA",2022-12-29,27.78,"USA"
"1095","USA","USA",2022-12-30,27.78,"USA"
"1096","USA","USA",2022-12-31,27.78,"USA"
"1097","Alaska","AK",2020-01-01,0,"2"
"1098","Alaska","AK",2020-01-02,0,"2"
"1099","Alaska","AK",2020-01-03,0,"2"
"1100","Alaska","AK",2020-01-04,0,"2"
"1101","Alaska","AK",2020-01-05,0,"2"
"1102","Alaska","AK",2020-01-06,0,"2"
"1103","Alaska","AK",2020-01-07,0,"2"
"1104","Alaska","AK",2020-01-08,5.56,"2"
"1105","Alaska","AK",2020-01-09,5.56,"2"
"1106","Alaska","AK",2020-01-10,5.56,"2"
"1107","Alaska","AK",2020-01-11,5.56,"2"
